Suffix,index,kymin,omega(kHz),omega_plasma(kHz),gamma(cs/a),mode,Qem_e/Qes_e,D_e/chi_e,chi_i/chi_e,Q_i/Q_e,D_e/chi_tot,
3,2,0.15,-2972.738383,,-1.2850617,ITG/TEM,-0.003139661,4.157025123,13.1196766,22.55869759,0.293836118,/global/cscratch1/sd/maxcurie/LL_EV_kx_scan/scanfiles0019
