Suffix,index,kymin,omega(kHz),omega_plasma(kHz),gamma(cs/a),mode,Qem_e/Qes_e,D_e/chi_e,chi_i/chi_e,Q_i/Q_e,D_e/chi_tot,
1,0,0.1,7.496473949,,0.023801961,ITG/TEM,-0.043821499,0.302747776,2.288123607,3.934326286,0.016860991,/global/cscratch1/sd/maxcurie/LL_EV_kx_scan/scanfiles0022
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
